Brand,Name,ScreenSize,CPU,RAM,HardDisk,DefaultPrice,SalePrice,Link,Website
LG,Laptop LG Gram 2021 16Z90P-G.AH75A5 (Core i7-1165G7/16GB /512GB /Intel Iris Xe /16.0 inch WQXGA /Win 10/Ðen) - Hàng chính hãng,16,Intel Core i7,16GB,SSD: 512GB,40790000,40790000,https://tiki.vn/laptop-lg-gram-2021-16z90p-g-ah75a5-core-i7-1165g7-16gb-512gb-intel-iris-xe-16-0-inch-wqxga-win-10-den-hang-chinh-hang-p108185412.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.108185413&itm_medium=CPC&itm_source=tiki-reco&spid=108185413,Tiki
Acer,"Laptop Acer Nitro 5 AN515-45-R3SM NH.QBMSV.005 (AMD R5-5600H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng",15.6,AMD Ryzen 3,8GB,SSD: 512GB,25987000,19990000,https://tiki.vn/laptop-acer-nitro-5-an515-45-r3sm-nh-qbmsv-005-amd-r5-5600h-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-gtx-1650-4gb-gddr6-15-6-fhd-ips-144hz-win10-hang-chinh-hang-p97102675.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.135324462&itm_medium=CPC&itm_source=tiki-reco&spid=135324462,Tiki
Asus,Laptop Asus VivoBook A515EA-BQ1530W (Core i3-1115G4/ 4GB DDR4/ 512GB SSD/ 15.6 FHD/ Win11) - Hàng Chính Hãng,15.6,Intel Core i3,4GB,SSD: 512GB,15390000,12890000,https://tiki.vn/laptop-asus-vivobook-a515ea-bq1530w-core-i3-1115g4-4gb-ddr4-512gb-ssd-15-6-fhd-win11-hang-chinh-hang-p145255118.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.169915247&itm_medium=CPC&itm_source=tiki-reco&spid=169915247,Tiki
Asus,"Laptop Asus A515EA i5 1135G7/8GB/512GB/15.6""F/Win11/(L12032W)/B<U+1EA1>c - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,18490000,17690000,https://tiki.vn/laptop-asus-a515ea-i5-1135g7-8gb-512gb-15-6-f-win11-l12032w-bac-hang-chinh-hang-p155530332.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530333&itm_medium=CPC&itm_source=tiki-reco&spid=155530333,Tiki
Asus,"Laptop Asus A415EA i3 1125G4/8GB/512GB/14""F/Win11/(EB1748W)/B<U+1EA1>c - Hàng chính hãng",14,Intel Core i3,8GB,SSD: 512GB,14490000,13790000,https://tiki.vn/laptop-asus-a415ea-i3-1125g4-8gb-512gb-14-f-win11-eb1748w-bac-hang-chinh-hang-p155530370.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530371&itm_medium=CPC&itm_source=tiki-reco&spid=155530371,Tiki
Lenovo,Laptop Lenovo IdeaPad 3 14ITL6 i3-1115G4 14 inch 82H700DNVN - Hàng chính hãng,14,Intel Core i3,8GB,SSD: 512GB,14490000,14490000,https://tiki.vn/laptop-lenovo-ideapad-3-14itl6-i3-1115g4-14-inch-82h700dnvn-p126507499.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.138913990&itm_medium=CPC&itm_source=tiki-reco&spid=138913990,Tiki
MSI,"Laptop MSI GF65 Thin 10UE i5 10500H/16GB/512GB/6GB RTX3060 Max-Q/15.6""F/144Hz/Balo/Win10/(286VN)/Ðen - Hàng chính hãng",15.6,Intel Core i5,16GB,SSD: 512GB,29490000,26040000,https://tiki.vn/laptop-msi-gf65-thin-10ue-i5-10500h-16gb-512gb-6gb-rtx3060-max-q-15-6-f-144hz-balo-win10-286vn-den-hang-chinh-hang-p135727644.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.135727645&itm_medium=CPC&itm_source=tiki-reco&spid=135727645,Tiki
Asus,"Laptop ASUS Vivobook X413JA Core i3-1005G1 / RAM 4GB / SSD 128GB / 14"" Full HD / Win 10 - Hàng Nh<U+1EAD>p Kh<U+1EA9>u M<U+1EF9>",14,Intel Core i3,4GB,SSD: 128GB,13450000,13450000,https://tiki.vn/laptop-asus-vivobook-x413ja-core-i3-1005g1-ram-4gb-ssd-128gb-14-full-hd-win-10-p173151886.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.173151887&itm_medium=CPC&itm_source=tiki-reco&spid=173151887,Tiki
MSI,"Laptop MSI Pulse GL66 11UDK i7 11800H/16GB/512GB/4GB RTX3050Ti/15.6""F/144Hz/Balo/Chu<U+1ED9>t/Win10/(816VN)/Ðen - Hàng chính hãng",15.6,Intel Core i7,16GB,SSD: 512GB,33990000,29390000,https://tiki.vn/laptop-msi-pulse-gl66-11udk-i7-11800h-16gb-512gb-4gb-rtx3050ti-15-6-f-144hz-balo-chuot-win10-816vn-den-hang-chinh-hang-p151839080.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151839081&itm_medium=CPC&itm_source=tiki-reco&spid=151839081,Tiki
Dell,Laptop Dell Vostro 3405 V4R53500U001W (AMD R5-3500U/ 4G(4GB x 1) DDR4 2400Mhz/ 256GB SSD M2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,14,AMD Ryzen 5,4GB,SSD: 256GB,13700000,13700000,https://tiki.vn/laptop-dell-vostro-3405-v4r53500u001w-amd-r5-3500u-4g-4gb-x-1-ddr4-2400mhz-256gb-ssd-m2-pcie-nvme-14-fhd-win10-hang-chinh-hang-p70692033.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.137131063&itm_medium=CPC&itm_source=tiki-reco&spid=137131063,Tiki
LG,Laptop LG Gram 2021 16Z90P-G.AH75A5 (Core i7-1165G7/ 16GB LPDDR4X/ 512GB SSD NVMe/ 16 WQXGA IPS/ Win10) - Hàng Chính Hãng,16,Intel Core i7,16GB,SSD: 512GB,50890000,40890000,https://tiki.vn/laptop-lg-gram-2021-16z90p-g-ah75a5-core-i7-1165g7-16gb-lpddr4x-512gb-ssd-nvme-16-wqxga-ips-win10-hang-chinh-hang-p92610140.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.136045748&itm_medium=CPC&itm_source=tiki-reco&spid=136045748,Tiki
Lenovo,Laptop Lenovo Thinkpad E14 Gen 2-ITU 20TA002LVA (Core i5-1135G7/ 8GB SO-DIMM DDR4-3200Mhz/ 256GB SSD M.2 2242 PCIe 3.0x4 NVMe/ 14 FHD IPS/ DOS) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 256GB,20290000,20290000,https://tiki.vn/laptop-lenovo-thinkpad-e14-gen-2-itu-20ta002lva-core-i5-1135g7-8gb-so-dimm-ddr4-3200mhz-256gb-ssd-m-2-2242-pcie-3-0x4-nvme-14-fhd-ips-dos-hang-chinh-hang-p75612837.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.171897545&itm_medium=CPC&itm_source=tiki-reco&spid=171897545,Tiki
Acer,"Laptop Acer Nitro 5 AN515 57 5831 i5 11400H/8GB/512GB/6GB RTX3060/15.6""F/144Hz/Balo/Win10/(NH.QDGSV.003)/Ðen - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,32990000,26390000,https://tiki.vn/laptop-acer-nitro-5-an515-57-5831-i5-11400h-8gb-512gb-6gb-rtx3060-15-6-f-144hz-balo-win10-nh-qdgsv-003-den-hang-chinh-hang-p135727704.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.135727705&itm_medium=CPC&itm_source=tiki-reco&spid=135727705,Tiki
HP,"Laptop HP VICTUS 16 d0204TX i5 11400H/8GB/32GB+512GB/4GB RTX3050/16.1""F/144Hz/Win11/(4R0U5PA)/Ðen - Hàng chính hãng",16.1,Intel Core i5,8GB,SSD: 512GB,35690000,25490000,https://tiki.vn/laptop-hp-victus-16-d0204tx-i5-11400h-8gb-32gb-512gb-4gb-rtx3050-16-1-f-144hz-win11-4r0u5pa-den-hang-chinh-hang-p155530352.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.173519846&itm_medium=CPC&itm_source=tiki-reco&spid=173519846,Tiki
HP,Laptop HP Pavilion 14-dv0510TU (46L79PA) (i5-1135G7/8GB RAM/512GB SSD/14 FHD/Win11/Vàng) - Hàng chính hãng,14,Intel Core i5,8GB,SSD: 512GB,17690000,17690000,https://tiki.vn/laptop-hp-pavilion-14-dv0510tu-46l79pa-i5-1135g7-8gb-ram-512gb-ssd-14-fhd-win11-vang-hang-chinh-hang-p155255994.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155255995&itm_medium=CPC&itm_source=tiki-reco&spid=155255995,Tiki
HP,Laptop HP 340s G7 i7-1065G7/8GD4/256GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL_36A36PA Hàng chính hãng,14,Intel Core i7,8GB,SSD: 256GB,19990000,19990000,https://tiki.vn/laptop-hp-340s-g7-i7-1065g7-8gd4-256gssd-14-0fhd-fp-wl-bt-3c41whr-xam-w10sl_36a36pa-hang-chinh-hang-p87004942.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.87004943&itm_medium=CPC&itm_source=tiki-reco&spid=87004943,Tiki
Asus,"Laptop Asus Flip UX363EA i5 1135G7/8GB/512GB/13.3""F/Touch/Pen/Cáp/Túi/Win11/(HP726W)/Xám - Hàng chính hãng",13.3,Intel Core i5,8GB,SSD: 512GB,25990000,25490000,https://tiki.vn/laptop-asus-flip-ux363ea-i5-1135g7-8gb-512gb-13-3-f-touch-pen-cap-tui-win11-hp726w-xam-hang-chinh-hang-p155530441.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530442&itm_medium=CPC&itm_source=tiki-reco&spid=155530442,Tiki
Microsoft,Surface Pro 7 Core I5 Ram 8Gb Ssd 256Gb Brand New - Nh<U+1EAD>p Kh<U+1EA9>u,12.3,Intel Core i5,8GB,SSD: 256GB,25500000,25500000,https://tiki.vn/surface-pro-7-core-i5-ram-8gb-ssd-256gb-brand-new-nhap-khau-p48385090.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.48385094&itm_medium=CPC&itm_source=tiki-reco&spid=48385094,Tiki
Lenovo,Laptop Lenovo IdeaPad Slim 3 14ITL6 82H700G1VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512Gb SSD/ 14 FHD/ Win 11) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 512GB,17990000,17990000,https://tiki.vn/laptop-lenovo-ideapad-slim-3-14itl6-82h700g1vn-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-ssd-14-fhd-win-11-hang-chinh-hang-p110428533.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.164275514&itm_medium=CPC&itm_source=tiki-reco&spid=164275514,Tiki
Acer,Laptop Acer Aspire 3 A315-57G-524Z NX.HZRSV.009 (Core i5-1035G1/ 8GB (4GB Onboard+4GB) DDR4 2666MHz/ 512GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15.6,Intel Core i5,8GB,SSD: 512GB,22386000,14990000,https://tiki.vn/laptop-acer-aspire-3-a315-57g-524z-nx-hzrsv-009-core-i5-1035g1-8gb-4gb-onboard-4gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-mx330-2gb-gddr5-15-6-fhd-win10-hang-chinh-hang-p109548123.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.134607353&itm_medium=CPC&itm_source=tiki-reco&spid=134607353,Tiki
Dell,Laptop Dell Vostro 5515 (K4Y9X1) (Ryzen5 5500U/8GB/512GB SSD/Windows 10 Home SL 64-bit + Office/Xám) - Hàng chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 512GB,19990000,19990000,https://tiki.vn/laptop-dell-vostro-5515-k4y9x1-ryzen5-5500u-8gb-512gb-ssd-windows-10-home-sl-64-bit-office-xam-hang-chinh-hang-p142006894.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.142006895&itm_medium=CPC&itm_source=tiki-reco&spid=142006895,Tiki
Lenovo,Laptop Lenovo IdeaPad 3 15ITL6 82H800M4VN (Core i3-1115G4/ 8GB (4GB Onboard + 4GB) DDR4/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,15.6,Intel Core i3,8GB,SSD: 256GB,13200000,13200000,https://tiki.vn/laptop-lenovo-ideapad-3-15itl6-82h800m4vn-core-i3-1115g4-8gb-4gb-onboard-4gb-ddr4-256gb-ssd-15-6-fhd-win10-hang-chinh-hang-p134829176.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.165070505&itm_medium=CPC&itm_source=tiki-reco&spid=165070505,Tiki
Dell,Laptop Dell Vostro 3405 V4R53500U003W (AMD R5-3500U/ 8GB (1x8GB) DDR4 2400Mhz/ 512SSD M2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,14,AMD Ryzen 5,8GB,SSD: 512GB,14750000,14750000,https://tiki.vn/laptop-dell-vostro-3405-v4r53500u003w-amd-r5-3500u-8gb-1x8gb-ddr4-2400mhz-512ssd-m2-pcie-nvme-14-fhd-win10-hang-chinh-hang-p70692002.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.74746004&itm_medium=CPC&itm_source=tiki-reco&spid=74746004,Tiki
HP,"Laptop HP 240 G8 i5 1135G7/8GB/256GB/14""F/Win10/(518V6PA)/B<U+1EA1>c - Hàng chính hãng",14,Intel Core i5,8GB,SSD: 256GB,17390000,14990000,https://tiki.vn/laptop-hp-240-g8-i5-1135g7-8gb-256gb-14-f-win10-518v6pa-bac-hang-chinh-hang-p155530390.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.170523816&itm_medium=CPC&itm_source=tiki-reco&spid=170523816,Tiki
HP,"Laptop HP Envy x360 Convert 13 ay1056AU R7 5800U/8GB/256GB/13.3""F/Touch/Pen/Win11/(601Q8PA)/Ðen - Hàng chính hãng",13.3,AMD Ryzen 7,8GB,SSD: 256GB,30290000,24760000,https://tiki.vn/laptop-hp-envy-x360-convert-13-ay1056au-r7-5800u-8gb-256gb-13-3-f-touch-pen-win11-601q8pa-den-hang-chinh-hang-p155530397.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530398&itm_medium=CPC&itm_source=tiki-reco&spid=155530398,Tiki
Lenovo,LapTop Lenovo V15 IGL (82C30080VN) | Intel Pentium Silver N5030 | 4GB | 256GB PCIe | 15.6 inch HD | FREEDOS | Hàng Chính Hãng,15.6,Intel Pentium,4GB,SSD: 256GB,8990000,8990000,https://tiki.vn/laptop-lenovo-v15-igl-82c30080vn-intel-pentium-silver-n5030-4gb-256gb-pcie-vga-intel-15-6-inch-hd-freedos-p171772641.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.171772646&itm_medium=CPC&itm_source=tiki-reco&spid=171772646,Tiki
Lenovo,"LapTop Lenovo ThinkBook 15 IIL 20SM00D9VN | Core i3 _ 1005G1 | 4GB | 512GB SSD PCIe | Win 10 | 15,6'' FHD IPS | Hàng Chính Hãng",15.6,Intel Core i3,4GB,SSD: 512GB,13290000,13290000,https://tiki.vn/laptop-lenovo-thinkbook-15-iil-20sm00d9vn-core-i3-_-1005g1-4gb-512gb-ssd-pcie-win-10-15-6-fhd-ips-hang-chinh-hang-p72761522.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.134946201&itm_medium=CPC&itm_source=tiki-reco&spid=134946201,Tiki
HP,Laptop HP Pavilion 15-eg0506TX (46M05PA) i5-1135G7 | 8GB RAM | 512GB SSD | 15.6 FHD | B<U+1EA0>C | WIN 11 - Hàng chính hãng,15.6,Intel Core i5,8GB,SSD: 512GB,20590000,20590000,https://tiki.vn/laptop-hp-pavilion-15-eg0506tx-46m05pa-i5-1135g7-8gb-ram-512gb-ssd-15-6-fhd-bac-win-11-hang-chinh-hang-p136940990.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.178058054&itm_medium=CPC&itm_source=tiki-reco&spid=178058054,Tiki
Dell,"Laptop Dell Vostro 3510 i5 1135G7/8GB/512GB/2GB MX350/15.6""F/OfficeHS/Win11/(P112F002BBL)/Ðen - Hàng chính hãng",15.6,Intel Core i5,8GB,SSD: 512GB,22990000,22490000,https://tiki.vn/laptop-dell-vostro-3510-i5-1135g7-8gb-512gb-2gb-mx350-15-6-f-officehs-win11-p112f002bbl-den-hang-chinh-hang-p155530378.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530379&itm_medium=CPC&itm_source=tiki-reco&spid=155530379,Tiki
Dell,"Laptop Dell Latitude 3420 (42LT342002) Intel Core i5-1135G7 (2.4GHz, up to 4.2GHz, 8MB) Ram 8GB DDR4 - Hàng chính hãng",14,Intel Core i5,4GB,HDD: 1TB,22087000,16790000,https://tiki.vn/laptop-dell-latitude-3420-42lt342002-intel-core-i5-1135g7-2-4ghz-up-to-4-2ghz-8mb-ram-8gb-ddr4-hang-chinh-hang-p146870183.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.146870184&itm_medium=CPC&itm_source=tiki-reco&spid=146870184,Tiki
LG,"Laptop LG Gram 17Z90P i7 1165G7/16GB/1TB SSD/17""QHD/Win10/(17Z90PG.AH78A5)/Ðen - Hàng chính hãng",17,Intel Core i7,16GB,SSD: 1TB,54890000,44890000,https://tiki.vn/laptop-lg-gram-17z90p-i7-1165g7-16gb-1tb-ssd-17-qhd-win10-17z90pg-ah78a5-den-hang-chinh-hang-p135727674.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.135727675&itm_medium=CPC&itm_source=tiki-reco&spid=135727675,Tiki
LG,Laptop LG Gram 2021 17Z90P-G.AH76A5 (Core i7-1165G7/ 16GB LPDDR4X/ 512GB SSD NVMe/ 17 WQXGA IPS/ Win10) - Hàng Chính Hãng,17,Intel Core i7,16GB,SSD: 512GB,42790000,42790000,https://tiki.vn/laptop-lg-gram-2021-17z90p-g-ah76a5-core-i7-1165g7-16gb-lpddr4x-512gb-ssd-nvme-17-wqxga-ips-win10-hang-chinh-hang-p92621088.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.107974376&itm_medium=CPC&itm_source=tiki-reco&spid=107974376,Tiki
Acer,Laptop Acer Aspire 5 A514-53-50JA NX.HUSSV.002 (Core i5-1035G1/ 4GB RAM/ 256GB SSD/ 14 FHD/ Win 10) - Hàng Chính Hãng,14,Intel Core i5,4GB,SSD: 256GB,13490000,13490000,https://tiki.vn/laptop-acer-aspire-5-a514-53-50ja-nx-hussv-002-core-i5-1035g1-4gb-ram-256gb-ssd-14-fhd-win-10-hang-chinh-hang-p53827020.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.109263865&itm_medium=CPC&itm_source=tiki-reco&spid=109263865,Tiki
Lenovo,Laptop Lenovo ThinkBook 15 G2 ITL 20VE00G8VN (Core i5-1135G7/ 8GB DDR4/ 512GB SSD/ MX450 2GB/ 15.6 FHD IPS/ DOS) - Hàng Chính Hãng,15.6,Intel Core i5,8GB,SSD: 512GB,21999000,21999000,https://tiki.vn/laptop-lenovo-thinkbook-15-g2-itl-20ve00g8vn-core-i5-1135g7-8gb-ddr4-512gb-ssd-mx450-2gb-15-6-fhd-ips-dos-hang-chinh-hang-p141234473.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.168926118&itm_medium=CPC&itm_source=tiki-reco&spid=168926118,Tiki
Acer,Laptop Acer Gaming Aspire 7 A715-42G-R6ZR (NH.QAYSV.003) (R55500U/8GB RAM/512GB SSD/15.6 inch FHD 144Hz/GTX1650 4G/Win10/Ðen) - Hàng chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 512GB,24167000,16490000,https://tiki.vn/laptop-acer-gaming-aspire-7-a715-42g-r6zr-nh-qaysv-003-r55500u-8gb-ram-512gb-ssd-15-6-inch-fhd-144hz-gtx1650-4g-win10-den-hang-chinh-hang-p140314551.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.159912182&itm_medium=CPC&itm_source=tiki-reco&spid=159912182,Tiki
Dell,"Laptop Dell Inspiron 15 3511 i3 1115G4/4GB/256GB/15.6""F/OfficeHS/Win11/(P112F001CBL)/Ðen - Hàng chính hãng",15.6,Intel Core i3,4GB,SSD: 256GB,12690000,12190000,https://tiki.vn/laptop-dell-inspiron-15-3511-i3-1115g4-4gb-256gb-15-6-f-officehs-win11-p112f001cbl-den-hang-chinh-hang-p151839028.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.151839029&itm_medium=CPC&itm_source=tiki-reco&spid=151839029,Tiki
Dell,"Laptop Dell Vostro 3400 i5 1135G7/8GB/256GB/14""F/OfficeHS/Win11/(70270645)/Ðen - Hàng chính hãng",14,Intel Core i5,8GB,SSD: 256GB,17590000,17590000,https://tiki.vn/laptop-dell-vostro-3400-i5-1135g7-8gb-256gb-14-f-officehs-win11-70270645-den-hang-chinh-hang-p155530404.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.182098762&itm_medium=CPC&itm_source=tiki-reco&spid=182098762,Tiki
Acer,Laptop Acer Gaming Aspire 7 A715-42G-R1SB (NH.QAYSV.005) (R5 5500U/8GB RAM/256GB SSD/15.6 inch FHD 144Hz/GTX1650 4G/Win10/Ðen) - Hàng chính hãng,15.6,AMD Ryzen 5,8GB,SSD: 256GB,18690000,18690000,https://tiki.vn/laptop-acer-gaming-aspire-7-a715-42g-r1sb-nh-qaysv-005-r5-5500u-8gb-ram-256gb-ssd-15-6-inch-fhd-144hz-gtx1650-4g-win10-den-hang-chinh-hang-p140309509.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.140309510&itm_medium=CPC&itm_source=tiki-reco&spid=140309510,Tiki
Microsoft,Microsoft Surface Pro 2018 - Core i7-8650U/8G/256GB (KJU-00016) - Hàng Chính Hãng,12.3,Intel Core i7,8GB,SSD: 256GB,38080000,38080000,https://tiki.vn/microsoft-surface-pro-2018-core-i7-8650u-8g-256gb-kju-00016-hang-chinh-hang-p8286686.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.20149935&itm_medium=CPC&itm_source=tiki-reco&spid=20149935,Tiki
Dell,"Laptop Dell Vostro 3400 i3 1115G4/8GB/256GB/14""F/OfficeHS/Win11/(70270644)/Ðen - Hàng chính hãng",14,Intel Core i3,8GB,SSD: 256GB,12990000,12490000,https://tiki.vn/laptop-dell-vostro-3400-i3-1115g4-8gb-256gb-14-f-officehs-win11-70270644-den-hang-chinh-hang-p155530366.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.155530367&itm_medium=CPC&itm_source=tiki-reco&spid=155530367,Tiki
Dell,Laptop Dell Latitude 3420 (L3420I3SSD) (i3 1115G4 8GB RAM/256GB SSD/14.0 inch/Fedora/Ðen) (2021),14,Intel Core i3,8GB,SSD: 256GB,17299000,17299000,https://tiki.vn/laptop-dell-latitude-3420-l3420i3ssd-i3-1115g4-8gb-ram-256gb-ssd-14-0-inch-fedora-den-2021-p120379385.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.120379386&itm_medium=CPC&itm_source=tiki-reco&spid=120379386,Tiki
HP,Laptop HP ProBook 430 G8 2H0N8PA (Core i5-1135G7/ 8GB DDR4 3200MHz/ 256GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,13.3,Intel Core i5,8GB,SSD: 256GB,19490000,19490000,https://tiki.vn/laptop-hp-probook-430-g8-2h0n8pa-core-i5-1135g7-8gb-ddr4-3200mhz-256gb-ssd-pcie-nvme-13-3-fhd-ips-win10-hang-chinh-hang-p97034083.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.102771014&itm_medium=CPC&itm_source=tiki-reco&spid=102771014,Tiki
HP,Máy tính xách tay Laptop HP (Core i5-1135G7/ 8GB/ 256GB/ 14HD/ Win11/màu B<U+1EA1>c ) - Hàng Chính Hãng,14,Intel Core i5,8GB,SSD: 256GB,16290000,16290000,https://tiki.vn/may-tinh-xach-tay-laptop-hp-14s-dq2545tu-46m23pa-core-i5-1135g7-8gb-256gb-14hd-win11-hang-chinh-hang-p169264166.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202205250600_MD_batched_PID.169264167&itm_medium=CPC&itm_source=tiki-reco&spid=169264167,Tiki
